x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89621.6857767002,43144.6605130537,0,0,0,0.897478135345736,0.441058949094495,8.33333333333333
89621.2369967626,43145.2041432514,0,0,0,0.899560429877352,0.4367963289668,8.33333333333333
89620.7822598437,43145.7434989073,0,0,0,0.900735413534019,0.434368178859478,8.33333333333333
89620.3298779015,43146.2848891393,0,0,0,0.900568888802338,0.434713326827374,8.33333333333333
89619.8860906754,43146.8330078123,0,0,0,0.89889823585554,0.438157462079329,8.33333333333333
89619.4519026399,43147.3884680062,0,0,0,0.896278163924478,0.443492336880996,8.33333333333333
89619.0275042031,43147.9512482529,0,0,0,0.893391487605076,0.449279033424429,8.33333333333333
89618.6130796051,43148.5213228889,0,0,0,0.890951591999542,0.454098294109856,8.33333333333333
89618.2076819617,43149.0978969253,0,0,0,0.889352809832692,0.457221587026133,8.33333333333333
89617.80792233,43149.6785144259,0,0,0,0.888239480139399,0.459380698246771,8.33333333333333
89617.410093632,43150.2605030776,0,0,0,0.887144949403357,0.46149088696107,8.33333333333333
89617.01048879,43150.8411905672,0,0,0,0.88559284587273,0.464462389585032,8.33333333333333
89616.6061335214,43151.418431383,0,0,0,0.883114347731324,0.469157808025273,8.33333333333333
89616.2009806676,43151.9950598752,0,0,0,0.879420285588005,0.476046175592569,8.33333333333333
89615.8027967481,43152.5766520208,0,0,0,0.874307568819051,0.485372305664136,8.33333333333333
89615.4193879665,43153.1688123253,0,0,0,0.867543900291446,0.497360614712409,8.33333333333333
89615.0579331152,43153.7761669784,0,0,0,0.858996144535206,0.511982054054292,8.33333333333333
89614.7226769108,43154.3987670945,0,0,0,0.849164870945113,0.528127846219805,8.33333333333333
89614.41700709,43155.0353275069,0,0,0,0.838814026490091,0.544418064508775,8.33333333333333
89614.1443112857,43155.6845628877,0,0,0,0.828807440483604,0.559533936950225,8.33333333333333
89613.9067690863,43156.3451820091,0,0,0,0.819839130281631,0.572593922827565,8.33333333333333
89613.6982908394,43157.0158532574,0,0,0,0.810821751348215,0.585293163756944,8.33333333333333
89613.5093236079,43157.6952281048,0,0,0,0.799774056720324,0.600301139593384,8.33333333333333
89613.3303026995,43158.3819579662,0,0,0,0.784499786194703,0.620129087739372,8.33333333333333
89613.1555365514,43159.0746154589,0,0,0,0.762830045335932,0.646599042632125,8.33333333333333
89613.0054326645,43159.7712422234,0,0,0,0.734668820384147,0.678425916630081,8.33333333333333
89612.9111761443,43160.4696606335,0,0,0,0.700999288794609,0.713161971160446,8.33333333333333
89612.9039791689,43161.1676912346,0,0,0,0.663098578792564,0.748532080009455,8.33333333333333
89613.0051377228,43161.861518144,0,0,0,0.622172853899228,0.782879901307275,8.33333333333333
89613.2062307705,43162.5424214022,0,0,0,0.578396233277842,0.815755966775606,8.33333333333333
89613.4932940214,43163.2007662695,0,0,0,0.531745343613492,0.846904297748789,8.33333333333333
89613.8523631849,43163.8269180059,0,0,0,0.482215645867683,0.876052550296164,8.33333333333333
89614.2707255537,43164.4115205183,0,0,0,0.429913791538073,0.902869941821832,8.33333333333333
89614.7428864112,43164.9468246918,0,0,0,0.375511193554661,0.926817858867185,8.33333333333333
89615.2659330633,43165.4256562606,0,0,0,0.319955380365523,0.947432612155162,8.33333333333333
89615.8369560744,43165.8408416845,0,0,0,0.264270340670417,0.96444864406662,8.33333333333333
89616.4528709615,43166.1853815524,0,0,0,0.209482789937793,0.977812334100915,8.33333333333333
89617.1075648431,43166.4552889606,0,0,0,0.155871575244219,0.987777329174387,8.33333333333333
89617.7923648047,43166.6491236049,0,0,0,0.103034293418883,0.994677804306335,8.33333333333333
89618.4985173866,43166.7655253036,0,0,0,0.0505060032493454,0.998723757420327,8.33333333333333
89619.2172691294,43166.803133875,0,0,0,-0.00220181076067284,0.999997576011749,8.33333333333333
89619.9393861998,43166.7605303029,0,0,0,-0.0555770736620038,0.998454400001907,8.33333333333333
89620.6514129598,43166.6357785024,0,0,0,-0.110040070855854,0.993927151659536,8.33333333333333
89621.3377025856,43166.4266740205,0,0,0,-0.165953393269713,0.986133597065969,8.33333333333333
89621.9825896182,43166.1310101225,0,0,0,-0.223632302620715,0.974673582910995,8.33333333333333
89622.5704174601,43165.7465880139,0,0,0,-0.28332124612127,0.959025063017798,8.33333333333333
89623.0918122501,43165.2768389491,0,0,0,-0.343743156536524,0.939063705152269,8.33333333333333
89623.5547054398,43164.7407017167,0,0,0,-0.399814052741893,0.916596270573966,8.33333333333333
89623.9699823819,43164.1597621374,0,0,0,-0.446297175389278,0.894884814509416,8.33333333333333
89624.3485237544,43163.5554146148,0,0,0,-0.478608355859401,0.878028497089679,8.33333333333333
89624.7010308375,43162.9417075545,0,0,0,-0.496278268326994,0.868163510167503,8.33333333333333
89625.0379732059,43162.3232014514,0,0,0,-0.503541038687906,0.863971308758054,8.33333333333333
89625.3698050827,43161.70382819,0,0,0,-0.50463659758759,0.863331862249518,8.33333333333333
89625.7069806653,43161.0875196436,0,0,0,-0.503674081599346,0.863893754766786,8.33333333333333
89626.0567003168,43160.4768274474,0,0,0,-0.503987172710851,0.863711137906027,8.33333333333333
89626.4139192119,43159.8691089717,0,0,0,-0.506066600335694,0.862494403474407,8.33333333333333
89626.7707125004,43159.2604999136,0,0,0,-0.509729338881947,0.860334819173892,8.33333333333333
89627.1191553317,43158.6471359703,0,0,0,-0.514788451338965,0.85731724021393,8.33333333333333
89627.4520752282,43158.0255446288,0,0,0,-0.521043515408245,0.853530113734142,8.33333333333333
89627.7685934364,43157.3955307617,0,0,0,-0.528199967443554,0.849120011772557,8.33333333333333
89628.0709669185,43156.7585321304,0,0,0,-0.53591996569521,0.844268790356037,8.33333333333333
89628.3614755794,43156.1159984434,0,0,0,-0.543871271372579,0.839168660148587,8.33333333333333
89628.6423114086,43155.4693309807,0,0,0,-0.551719361867744,0.834029823052059,8.33333333333333
89628.9137420297,43154.8188709837,0,0,0,-0.558930625907832,0.829214420655043,8.33333333333333
89629.1741634612,43154.1639287177,0,0,0,-0.56478302576863,0.825239440286049,8.33333333333333
89629.4218943607,43153.503771834,0,0,0,-0.568557592706043,0.822643460908983,8.33333333333333
89629.6552900797,43152.8376839068,0,0,0,-0.569539323694619,0.821964086055757,8.33333333333333
89629.8774790514,43152.1670197572,0,0,0,-0.567361006417791,0.823469178777561,8.33333333333333
89630.1010445211,43151.4972370589,0,0,0,-0.562349203837474,0.826899856659414,8.33333333333333
89630.3396822714,43150.8342762637,0,0,0,-0.554900065797384,0.831917013275999,8.33333333333333
89630.6070880188,43150.1840777949,0,0,0,-0.545404901962077,0.838172710672292,8.33333333333333
89630.9122658928,43149.550553045,0,0,0,-0.534454001372199,0.845197562950371,8.33333333333333
89631.2467982064,43148.9300787722,0,0,0,-0.523386976629834,0.852095107775113,8.33333333333333
89631.5982241899,43148.3172831706,0,0,0,-0.513758134883227,0.857935066797778,8.33333333333333
89631.9540912888,43147.7067979384,0,0,0,-0.507158345785439,0.861852894814525,8.33333333333333
89632.3054560071,43147.0947514767,0,0,0,-0.504467890741848,0.863430453024719,8.33333333333333
89632.6523297701,43146.4810916876,0,0,0,-0.504701058968757,0.863294179915407,8.33333333333333
89632.996131847,43145.8663669543,0,0,0,-0.506560888154532,0.862204190776229,8.33333333333333
89633.3382450242,43145.2511013198,0,0,0,-0.508754198295212,0.860911822265786,8.33333333333333
89633.6786705649,43144.6348971076,0,0,0,-0.510244690432052,0.860029276179538,8.33333333333333
89634.0156360672,43144.0161732941,0,0,0,-0.510321962604292,0.859983426865718,8.33333333333333
89634.347252679,43143.3932711631,0,0,0,-0.508293878856824,0.861183681171842,8.33333333333333
89634.6719929072,43142.7648011106,0,0,0,-0.503468401093517,0.864013639418,8.33333333333333
89634.9955055843,43142.134717905,0,0,0,-0.49535856272365,0.868688606081811,8.33333333333333
89635.3300368191,43141.5118894559,0,0,0,-0.483659759784699,0.875256097816523,8.33333333333333
89635.6880780121,43140.9053663477,0,0,0,-0.468047293098217,0.883703418248131,8.33333333333333
89636.082120564,43140.3241991643,0,0,0,-0.448166608508328,0.893950049509559,8.33333333333333
89636.5218372431,43139.7758845441,0,0,0,-0.423781499675993,0.90576445091004,8.33333333333333
89637.0040778897,43139.2608496901,0,0,0,-0.395321513190015,0.918542814031636,8.33333333333333
89637.5220477834,43138.7775125152,0,0,0,-0.363442048618917,0.931616808186545,8.33333333333333
89638.0689519507,43138.3242907929,0,0,0,-0.328848560090415,0.944382668480559,8.33333333333333
89638.6394037306,43137.9015527776,0,0,0,-0.291984096534633,0.956423173794348,8.33333333333333
89639.2346716405,43137.5188839977,0,0,0,-0.251815332400242,0.967775303656874,8.33333333333333
89639.8579881893,43137.1885900666,0,0,0,-0.206829031326375,0.97837710102015,8.33333333333333
89640.512506679,43136.9229368676,0,0,0,-0.155507998738796,0.987834633088076,8.33333333333333
89641.196089599,43136.7315196578,0,0,0,-0.0980240643480854,0.995184044691575,8.33333333333333
89641.8980840196,43136.6196353943,0,0,0,-0.0373638678287173,0.999301726897776,8.33333333333333
89642.6070664494,43136.5921920799,0,0,0,0.0231179341514024,0.999732744847628,8.33333333333333
89643.3118615157,43136.6535594851,0,0,0,0.0804833920257745,0.996755949873401,8.33333333333333
89644.0036237609,43136.8030531977,0,0,0,0.135966523526441,0.99071343206809,8.33333333333333
89644.6747836446,43137.037221015,0,0,0,0.193030558262677,0.981192745375137,8.33333333333333
89645.3177846724,43137.3525824335,0,0,0,0.25500305701074,0.966940246817339,8.33333333333333
89645.923038216,43137.7457316989,0,0,0,0.324146685942504,0.946006831895252,8.33333333333333
89646.4688389653,43138.2137087541,0,0,0,0.397960026313113,0.917402756403569,8.33333333333333
89646.9290094368,43138.753718045,0,0,0,0.472343675181253,0.881414461258872,8.33333333333333
89647.2774802094,43139.3629059525,0,0,0,0.543521293915171,0.83939537946118,8.33333333333333
89647.501209332,43140.0318208679,0,0,0,0.608540832777204,0.793522561016905,8.33333333333333
89647.6119823208,43140.7384368776,0,0,0,0.665583806727908,0.746323117839443,8.33333333333333
89647.6243721763,43141.4593162981,0,0,0,0.713451631649609,0.700704480716736,8.33333333333333
89647.5528996439,43142.1716417294,0,0,0,0.751517655324091,0.659712978299033,8.33333333333333
89647.4110134673,43142.8653208127,0,0,0,0.780919308390334,0.62463191863942,8.33333333333333
89647.2111579241,43143.5421845554,0,0,0,0.803946503095521,0.594701622799605,8.33333333333333
89646.9657385623,43144.2045237005,0,0,0,0.822560524030857,0.568677574998419,8.33333333333333
89646.6870212147,43144.854577393,0,0,0,0.838400956327534,0.545053975702476,8.33333333333333
89646.3816323368,43145.4925021026,0,0,0,0.852284134245867,0.523079109229927,8.33333333333333
89646.0487500025,43146.1157035415,0,0,0,0.864178513385865,0.503185350544108,8.33333333333333
89645.6870419678,43146.7213989569,0,0,0,0.874019475242803,0.485890889908727,8.33333333333333
89645.2951759924,43147.306805599,0,0,0,0.881753683979068,0.471710123687569,8.33333333333333
89644.8741282114,43147.8711635278,0,0,0,0.887433415803493,0.460935931030923,8.33333333333333
89644.4337859176,43148.4215215751,0,0,0,0.891499162631744,0.453022342745807,8.33333333333333
89643.9861864016,43148.9668125971,0,0,0,0.894436715624303,0.44719454574403,8.33333333333333
89643.5433669537,43149.5159694502,0,0,0,0.896691479304958,0.442656063938907,8.33333333333333
89643.1161514694,43150.077008759,0,0,0,0.898652344902636,0.438661558608678,8.33333333333333
89642.7013878452,43150.6473939055,0,0,0,0.900334738001297,0.435198069329513,8.33333333333333
89642.2869684213,43151.2178259533,0,0,0,0.901525017906664,0.43272698331441,8.33333333333333
89641.8606390052,43151.7788953191,0,0,0,0.902008337583708,0.431718610821303,8.33333333333333
89641.4105241907,43152.3214811958,0,0,0,0.901572563156747,0.432627915607597,8.33333333333333
89640.938388119,43152.8468611855,0,0,0,0.900228117253545,0.435418576666336,8.33333333333333
89640.463109455,43153.3693605237,0,0,0,0.898271445233699,0.439441020704441,8.33333333333333
89640.0046518861,43153.9041316369,0,0,0,0.896022242570211,0.444009167494828,8.33333333333333
89639.5827915542,43154.4661858248,0,0,0,0.893812364918019,0.448441140306795,8.33333333333333
89639.2014486295,43155.0586028769,0,0,0,0.892044046908022,0.451948468717351,8.33333333333333
89638.8368745976,43155.6636420869,0,0,0,0.891230378793578,0.453550892310285,8.33333333333333
89638.4625387693,43156.2614691812,0,0,0,0.891892533504478,0.452247397647531,8.33333333333333
89638.053357745,43156.8333385476,0,0,0,0.894454624096108,0.447158725100038,8.33333333333333
89637.6068029851,43157.3774705019,0,0,0,0.898237538066181,0.439510324348366,8.33333333333333
89637.1381803806,43157.9055005469,0,0,0,0.901763790097225,0.432229183269116,8.33333333333333
89636.663282678,43158.4294304016,0,0,0,0.90362168980216,0.428331462443618,8.33333333333333
89636.1964884693,43158.9601337906,0,0,0,0.902703965406628,0.430262188484126,8.33333333333333
89635.7436842278,43159.5017107351,0,0,0,0.899496826489043,0.436927292734317,8.33333333333333
89635.307601175,43160.0557444828,0,0,0,0.895075060040625,0.44591550420822,8.33333333333333
89634.8909652867,43160.6238140972,0,0,0,0.890572756186651,0.454840813843824,8.33333333333333
89634.4961709138,43161.2072748615,0,0,0,0.887174463838287,0.461434145586614,8.33333333333333
89634.1187595797,43161.8028577779,0,0,0,0.885331938871895,0.464959522983809,8.33333333333333
89633.7478245128,43162.4029425452,0,0,0,0.884738353423143,0.466088023856122,8.33333333333333
89633.3722083169,43162.9997397416,0,0,0,0.885031140030241,0.465531826169567,8.33333333333333
89632.9807535962,43163.5854599447,0,0,0,0.88583662201858,0.46399728349497,8.33333333333333
89632.5645853775,43164.1539058605,0,0,0,0.88677848265733,0.462194680514568,8.33333333333333
89632.1316416947,43164.7106082823,0,0,0,0.887468991394251,0.460867431387456,8.33333333333333
89631.6973745483,43165.2663394489,0,0,0,0.88751714324172,0.460774695976306,8.33333333333333
89631.2772701968,43165.8318954988,0,0,0,0.886528568897577,0.46267385546237,8.33333333333333
89630.8818733369,43166.4146437435,0,0,0,0.88439045702811,0.466747811475974,8.33333333333333
89630.5049909336,43167.0103375974,0,0,0,0.8819943335799,0.471260008416743,8.33333333333333
89630.1368896086,43167.6122739185,0,0,0,0.880478529967413,0.474086024120542,8.33333333333333
89629.7678815333,43168.2137803716,0,0,0,0.88099012185801,0.47313465862121,8.33333333333333
89629.3906113099,43168.8097621286,0,0,0,0.884031502763826,0.46742732282263,8.33333333333333
89629.0011255702,43169.3974252773,0,0,0,0.889155996832867,0.457604210312963,8.33333333333333
89628.5957400165,43169.9741578867,0,0,0,0.895817149686698,0.444422810313783,8.33333333333333
89628.1707705246,43170.5373479922,0,0,0,0.903472287442626,0.428646504503641,8.33333333333333
89627.7232295339,43171.0842467171,0,0,0,0.911556203618348,0.411175494946993,8.33333333333333
89627.2524093724,43171.6116570655,0,0,0,0.919397832608474,0.393328902313115,8.33333333333333
89626.7580680848,43172.1162905034,0,0,0,0.926395502832718,0.376551951702969,8.33333333333333
89626.2399637158,43172.5948584968,0,0,0,0.932049567666945,0.362330792801082,8.33333333333333
89625.6981579138,43173.0445569171,0,0,0,0.935944479010054,0.352147600035267,8.33333333333333
89625.1382493157,43173.4714159969,0,0,0,0.937881128783739,0.346956752739215,8.33333333333333
89624.5706725481,43173.8891818739,0,0,0,0.937781061136299,0.347227132255065,8.33333333333333
89624.0060248359,43174.3118601145,0,0,0,0.935480738225323,0.353377685217113,8.33333333333333
89623.454903404,43174.7534562852,0,0,0,0.930700157551803,0.365783018650468,8.33333333333333
89622.9272322637,43175.2260587138,0,0,0,0.923118914957332,0.384514588602302,8.33333333333333
89622.4292746352,43175.7313301964,0,0,0,0.912864476249366,0.408262719338872,8.33333333333333
89621.9660553837,43176.2674068293,0,0,0,0.900299529099491,0.435270901741932,8.33333333333333
89621.5425983957,43176.832421922,0,0,0,0.885926258352923,0.463826114789572,8.33333333333333
89621.1638603316,43177.4245151842,0,0,0,0.870414027412078,0.492320445324269,8.33333333333333
89620.8317339611,43178.0421180113,0,0,0,0.853831977921885,0.520548704232371,8.33333333333333
89620.5438497648,43178.6840675738,0,0,0,0.835104560648128,0.550091240418076,8.33333333333333
89620.2975230991,43179.3492310422,0,0,0,0.812833741698498,0.582495758230409,8.33333333333333
89620.0900699516,43180.0364753034,0,0,0,0.78533317386785,0.619073344622952,8.33333333333333
89619.9239434577,43180.7423590935,0,0,0,0.75116427986088,0.660115311639629,8.33333333333333
89619.8191691509,43181.4555457648,0,0,0,0.71081616466159,0.703377835914515,8.33333333333333
89619.7995267479,43182.1630118929,0,0,0,0.665588865645337,0.746318606178992,8.33333333333333
89619.8887959656,43182.8517340534,0,0,0,0.617252008797541,0.786765503587568,8.33333333333333
89620.1040523701,43183.5103587007,0,0,0,0.567833799781704,0.823143229228955,8.33333333333333
89620.429105532,43184.1358182276,0,0,0,0.518754784303402,0.854923080611543,8.33333333333333
89620.8374662441,43184.7276102608,0,0,0,0.471246027939051,0.882001803372117,8.33333333333333
89621.3026422201,43185.2852331934,0,0,0,0.426564841263192,0.904456984161275,8.33333333333333
89621.7992537142,43185.8080548625,0,0,0,0.385830185719336,0.922569817297197,8.33333333333333
89622.3187441529,43186.2934689102,0,0,0,0.348091238105291,0.937460660483588,8.33333333333333
89622.8655982222,43186.7373385905,0,0,0,0.310648402522413,0.950524891841488,8.33333333333333
89623.4446413587,43187.13548717,0,0,0,0.270574649326917,0.962698997164542,8.33333333333333
89624.0606549192,43187.4837180461,0,0,0,0.224821375042351,0.974399994521791,8.33333333333333
89624.7133277902,43187.7755390996,0,0,0,0.172663799757111,0.984980818215987,8.33333333333333
89625.3925856632,43188.0000572875,0,0,0,0.118114775731149,0.992999949523655,8.33333333333333
89626.0872500437,43188.1458818368,0,0,0,0.0659001626232303,0.997826221626908,8.33333333333333
89626.7861468796,43188.2016337027,0,0,0,0.020814367163156,0.999783357592832,8.33333333333333
89627.4814312681,43188.1647227341,0,0,0,-0.0147276464847205,0.999891542332978,8.33333333333333
89628.1744968147,43188.0569482749,0,0,0,-0.0448721645584388,0.99899273713468,8.33333333333333
89628.8683266306,43187.904305935,0,0,0,-0.0749090043041157,0.997190373536651,8.33333333333333
89629.5659038267,43187.7327913242,0,0,0,-0.110098469270151,0.993920684493672,8.33333333333333
89630.2680521988,43187.5630628449,0,0,0,-0.154528697754029,0.987988300320628,8.33333333333333
89630.960077037,43187.3774216115,0,0,0,-0.204460312428836,0.978874854433141,8.33333333333333
89631.6204967792,43187.1413935889,0,0,0,-0.252875255177251,0.967498891637112,8.33333333333333
89632.2278792249,43186.8205551089,0,0,0,-0.29304415251085,0.956098909464496,8.33333333333333
89632.7738078676,43186.400687319,0,0,0,-0.320843447480746,0.947132241140945,8.33333333333333
89633.2773489942,43185.9102340747,0,0,0,-0.33703098857031,0.941493554276034,8.33333333333333
89633.7610575769,43185.3830548669,0,0,0,-0.34285420180458,0.939388629005559,8.33333333333333
89634.2474885879,43184.853009186,0,0,0,-0.33943393145811,0.940629898618416,8.33333333333333
89634.7590652239,43184.3537766741,0,0,0,-0.327794292189323,0.944749121199962,8.33333333333333
89635.3082786743,43183.9054816908,0,0,0,-0.309095630545275,0.951030962260335,8.33333333333333
89635.8909318703,43183.5054723269,0,0,0,-0.284817329577701,0.958581811204567,8.33333333333333
89636.501229569,43183.1489154726,0,0,0,-0.2565024424167,0.966543582583976,8.33333333333333
89637.1333765275,43182.8309780179,0,0,0,-0.225749222898426,0.974185448649669,8.33333333333333
89637.7821097211,43182.5478871123,0,0,0,-0.194021098092892,0.980997356517758,8.33333333333333
89638.4450782058,43182.3016712102,0,0,0,-0.161753500858108,0.986831193751062,8.33333333333333
89639.1209219824,43182.0963328785,0,0,0,-0.129027020664517,0.991641078182241,8.33333333333333
89639.8082818783,43181.9358763302,0,0,0,-0.0959250430961774,0.995388560365748,8.33333333333333
89640.5056365394,43181.8239595385,0,0,0,-0.0625810019816152,0.998039888076111,8.33333333333333
89641.2099223585,43181.7609479333,0,0,0,-0.0295828556640559,0.999562331548543,8.33333333333333
89641.917222615,43181.7453856394,0,0,0,0.00222924754953532,0.999997515224594,8.33333333333333
89642.6236115723,43181.7757975335,0,0,0,0.0320169894118952,0.999487324776557,8.33333333333333
89643.3253257019,43181.8505134454,0,0,0,0.0590035981522272,0.998257770019893,8.33333333333333
89644.0209610294,43181.9650259591,0,0,0,0.083156540932917,0.996536496923255,8.33333333333333
89644.7108960259,43182.1126843576,0,0,0,0.105002827102535,0.994471923334427,8.33333333333333
89645.395553095,43182.2867850977,0,0,0,0.125085114227641,0.992146014555649,8.33333333333333
89646.0753280621,43182.4807302136,0,0,0,0.143936164652553,0.989586974704656,8.33333333333333
89646.7496185063,43182.6918871531,0,0,0,0.161752989712332,0.986831277533866,8.33333333333333
89647.4165451243,43182.9226956261,0,0,0,0.1783076954985,0.983974779009103,8.33333333333333
89648.0741452469,43183.1759265037,0,0,0,0.193348837962514,0.981130076421341,8.33333333333333
89648.7204623216,43183.4543399488,0,0,0,0.206628959436181,0.978419374870674,8.33333333333333
89649.3550619578,43183.758031461,0,0,0,0.217890441849078,0.975973234956171,8.33333333333333
89649.9810239128,43184.0809447486,0,0,0,0.226846907886741,0.973930428923044,8.33333333333333
89650.6019222746,43184.4161581559,0,0,0,0.233208270282995,0.972426810958857,8.33333333333333
89651.2213311308,43184.7567500271,0,0,0,0.236682821844478,0.971586970807933,8.33333333333333
89651.8424330393,43185.0961722447,0,0,0,0.237021813154545,0.971504328394337,8.33333333333333
89652.4661108305,43185.4300707399,0,0,0,0.234247023489915,0.972177109371598,8.33333333333333
89653.0924103754,43185.7548899432,0,0,0,0.228474127534888,0.97354998487349,8.33333333333333
89653.7213763429,43186.0670754317,0,0,0,0.219813202126108,0.975541980732283,8.33333333333333
89654.3532111006,43186.3632317486,0,0,0,0.208331931632418,0.978058181430075,8.33333333333333
89654.9909143487,43186.6427832536,0,0,0,0.193414590991206,0.981117116348351,8.33333333333333
89655.6398875862,43186.9075754108,0,0,0,0.173848503861209,0.984772409090151,8.33333333333333
89656.3056103272,43187.1595323264,0,0,0,0.148382105704832,0.988930104055186,8.33333333333333
89656.993300628,43187.4000146923,0,0,0,0.115735273489882,0.993280094671298,8.33333333333333
89657.6992319392,43187.6111085226,0,0,0,0.0742513631896621,0.997239557510871,8.33333333333333
89658.4087184287,43187.751283738,0,0,0,0.0218411459895809,0.999761453718767,8.33333333333333
89659.1064046518,43187.7775673151,0,0,0,-0.0435124052582089,0.999052886782599,8.33333333333333
89659.7769545101,43187.6472769239,0,0,0,-0.123512463591655,0.992343021005096,8.33333333333333
89660.406982802,43187.3470441262,0,0,0,-0.214447584951504,0.976735498130619,8.33333333333333
89660.9866997529,43186.9175248481,0,0,0,-0.303441775552356,0.952849982342254,8.33333333333333
89661.5067028966,43186.4051946531,0,0,0,-0.37764651680875,0.925949841158914,8.33333333333333
89661.9602291278,43185.8527554099,0,0,0,-0.427846035278914,0.903851630576675,8.33333333333333
89662.3596670699,43185.2755263045,0,0,0,-0.460196066355706,0.887817312576599,8.33333333333333
89662.7258523125,43184.6767492534,0,0,0,-0.486498524470585,0.873681398272816,8.33333333333333
89663.0795290093,43184.059606791,0,0,0,-0.517724449911866,0.855547423561929,8.33333333333333
89663.4212624126,43183.4262626303,0,0,0,-0.55913385466549,0.829077398417609,8.33333333333333
89663.7096454451,43182.776761324,0,0,0,-0.605547877234214,0.795808876789608,8.33333333333333
89663.8980363108,43182.1108831267,0,0,0,-0.65105280226062,0.759032442434837,8.33333333333333
89663.953629782,43181.4285410994,0,0,0,-0.691694071034092,0.72219063417929,8.33333333333333
89663.9017132265,43180.7302058874,0,0,0,-0.728603472391677,0.684935748825239,8.33333333333333
89663.7828174702,43180.0164944459,0,0,0,-0.763820496085663,0.645428733292415,8.33333333333333
89663.6364603863,43179.2885108748,0,0,0,-0.798911886264011,0.601448084198528,8.33333333333333
89663.4681851137,43178.5636972528,0,0,0,-0.83422336596989,0.551426672976442,8.33333333333333
89663.2422956967,43177.8793269672,0,0,0,-0.868941166513003,0.49491539594058,8.33333333333333
89662.9206131719,43177.2738674494,0,0,0,-0.902065613365738,0.431598921665815,8.33333333333333
89662.4664248949,43176.7846474989,0,0,0,-0.932419080238035,0.361378830049654,8.33333333333333
89661.8812728391,43176.4192902872,0,0,0,-0.95775500207718,0.287585389051914,8.33333333333333
89661.207653063,43176.1536171562,0,0,0,-0.976042343991033,0.217580658001786,8.33333333333333
89660.4900686244,43175.9618909651,0,0,0,-0.987225366272892,0.159330085631541,8.33333333333333
89659.7712663882,43175.8187013778,0,0,0,-0.992734717206126,0.120323652095809,8.33333333333333
89659.0676150087,43175.7035467058,0,0,0,-0.994944474684019,0.100426551746745,8.33333333333333
89658.3751256902,43175.5997135209,0,0,0,-0.995616402195553,0.0935306349769017,8.33333333333333
89657.6892829921,43175.4905863974,0,0,0,-0.995641708873214,0.0932608575557043,8.33333333333333
89657.0055841103,43175.3596946035,0,0,0,-0.995643001966676,0.0932470516144349,8.33333333333333
89656.3206405687,43175.203327009,0,0,0,-0.995940412024917,0.0900149748410732,8.33333333333333
89655.6330346712,43175.0403388796,0,0,0,-0.996362475956661,0.0852162924886598,8.33333333333333
89654.941550307,43174.8918937286,0,0,0,-0.996711724553911,0.0810292424793028,8.33333333333333
89654.2449799778,43174.779062261,0,0,0,-0.996824304965765,0.079632311466636,8.33333333333333
89653.5435208288,43174.7077794161,0,0,0,-0.996567541702154,0.0827836627948112,8.33333333333333
89652.8403186956,43174.6522064544,0,0,0,-0.995818432092475,0.0913545308393921,8.33333333333333
89652.1388911732,43174.5824987295,0,0,0,-0.99435606599318,0.106094363764375,8.33333333333333
