x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89620.2852194041,43144.6190564204,0,0,0,0.885340443127171,0.464943329625648,8.33333333333333
89620.0836051108,43144.910683771,0,0,0,0.885197489720475,0.465215438471865,8.33333333333333
89619.8822691723,43145.202504138,0,0,0,0.885039723769636,0.465515507099138,8.33333333333333
89619.6812640368,43145.494553878,0,0,0,0.884866251766522,0.465845163637734,8.33333333333333
89619.4806099426,43145.7868464338,0,0,0,0.884676524847776,0.466205369320498,8.33333333333333
89619.2802947456,43146.0793722115,0,0,0,0.88447034157891,0.466596415403384,8.33333333333333
89619.0803048802,43146.3721206062,0,0,0,0.884247512242646,0.467018561828855,8.33333333333333
89618.8806267808,43146.6650810127,0,0,0,0.884007843322994,0.467472066484649,8.33333333333333
89618.6812468818,43146.9582428259,0,0,0,0.883751137410016,0.467957185142512,8.33333333333333
89618.4821516177,43147.2515954409,0,0,0,0.883477193104178,0.468474171395566,8.33333333333333
89618.2833274227,43147.5451282526,0,0,0,0.883185804920324,0.469023276594286,8.33333333333333
89618.084760738,43147.8388306607,0,0,0,0.882876761992768,0.469604752034267,8.33333333333333
89617.8864533101,43148.13270319,0,0,0,0.88254706857002,0.470224065482046,8.33333333333333
89617.6884548758,43148.4267812474,0,0,0,0.882184978112589,0.470903030774373,8.33333333333333
89617.4908245522,43148.7211070583,0,0,0,0.881776957667557,0.471666616294335,8.33333333333333
89617.2936214569,43149.0157228481,0,0,0,0.881309367291,0.472539732853373,8.33333333333333
89617.0969047073,43149.3106708421,0,0,0,0.880768432558621,0.473547218562447,8.33333333333333
89616.9007334206,43149.6059932658,0,0,0,0.880140210075,0.474713819694702,8.33333333333333
89616.7051667143,43149.9017323445,0,0,0,0.879410546036929,0.476064167438624,8.33333333333333
89616.5102637057,43150.1979303036,0,0,0,0.878565027923461,0.477622750410665,8.33333333333333
89616.3160940108,43150.4946348873,0,0,0,0.877588803423507,0.47941411337767,8.33333333333333
89616.1228481036,43150.7919573721,0,0,0,0.876465186015404,0.481465240389152,8.33333333333333
89615.930793871,43151.0900497283,0,0,0,0.875176076762384,0.483804541796376,8.33333333333333
89615.7402004652,43151.3890645914,0,0,0,0.873702780990481,0.486460122198623,8.33333333333333
89615.5513370384,43151.6891545971,0,0,0,0.872025924151902,0.489459689460757,8.33333333333333
89615.3644727426,43151.9904723809,0,0,0,0.8701253440952,0.492830483597768,8.33333333333333
89615.17987673,43152.2931705783,0,0,0,0.86797997527681,0.496599197057816,8.33333333333333
89614.9978181528,43152.5974018249,0,0,0,0.865567725401711,0.50079188566001,8.33333333333333
89614.8185667773,43152.9033188917,0,0,0,0.862865342245041,0.505433874163919,8.33333333333333
89614.6424600796,43153.2110894928,0,0,0,0.859847964866985,0.510550171201718,8.33333333333333
89614.4699636299,43153.5209096115,0,0,0,0.856488680243892,0.516165807288778,8.33333333333333
89614.3015572505,43153.8329783766,0,0,0,0.852758879010194,0.522304790586184,8.33333333333333
89614.137720764,43154.1474949166,0,0,0,0.848628159696561,0.528989835979888,8.33333333333333
89613.9789339927,43154.4646583602,0,0,0,0.844064164960999,0.536242189154016,8.33333333333333
89613.825676759,43154.7846678362,0,0,0,0.839032416381774,0.544081431644714,8.33333333333333
89613.6784288854,43155.1077224733,0,0,0,0.833496149618991,0.552525265096825,8.33333333333333
89613.5376701944,43155.4340214,0,0,0,0.827416152023991,0.561589272840759,8.33333333333333
89613.4039062507,43155.7637239882,0,0,0,0.820756117486238,0.571278737228086,8.33333333333333
89613.277810406,43156.0967304758,0,0,0,0.813513959345361,0.58154538769578,8.33333333333333
89613.1601232439,43156.4328372671,0,0,0,0.805702818184563,0.592319988493933,8.33333333333333
89613.0515855271,43156.7718404893,0,0,0,0.797337592742166,0.603533564269733,8.33333333333333
89612.9529380185,43157.1135362694,0,0,0,0.788435269530868,0.615117733250951,8.33333333333333
89612.8649214808,43157.4577207346,0,0,0,0.779015241695073,0.627004986588438,8.33333333333333
89612.7882766769,43157.8041900122,0,0,0,0.769099578924173,0.639128967970205,8.33333333333333
89612.7237443695,43158.1527402292,0,0,0,0.758713248391774,0.651424751383306,8.33333333333333
89612.6720537141,43158.5031662421,0,0,0,0.747882902628628,0.663830674160044,8.33333333333333
89612.6335766393,43158.8552238006,0,0,0,0.736594875706295,0.676334228827159,8.33333333333333
89612.6082690894,43159.2086231151,0,0,0,0.724783962762717,0.688976202290016,8.33333333333333
89612.5960635641,43159.5630718296,0,0,0,0.712378182532524,0.701795785860572,8.33333333333333
89612.5968925632,43159.9182775879,0,0,0,0.699301452790119,0.714826886823397,8.33333333333333
89612.6106885865,43160.2739480341,0,0,0,0.685473515076256,0.728097562232564,8.33333333333333
89612.6373841337,43160.6297908121,0,0,0,0.670809863058918,0.741629373489802,8.33333333333333
89612.6769117046,43160.9855135658,0,0,0,0.655221686322344,0.755436656360349,8.33333333333333
89612.729203799,43161.3408239391,0,0,0,0.638615843094467,0.769525701291869,8.33333333333333
89612.7943962748,43161.6951865777,0,0,0,0.620909504959385,0.783882253052773,8.33333333333333
89612.8734360538,43162.0470969645,0,0,0,0.60207612410921,0.798438689429333,8.33333333333333
89612.9674722339,43162.394808997,0,0,0,0.582105688102013,0.813113133505592,8.33333333333333
89613.0776539126,43162.7365765726,0,0,0,0.560991104879452,0.827821828805046,8.33333333333333
89613.2051301877,43163.0706535888,0,0,0,0.538728582430757,0.842479385191203,8.33333333333333
89613.3510501567,43163.3952939432,0,0,0,0.515317985445584,0.856999051269198,8.33333333333333
89613.5165629174,43163.7087515333,0,0,0,0.490763166103739,0.871293013168265,8.33333333333333
89613.7028175674,43164.0092802565,0,0,0,0.465072266160731,0.885272719136946,8.33333333333333
89613.9108324675,43164.295198404,0,0,0,0.438263337562842,0.898846620368725,8.33333333333333
89614.1399807897,43164.565634592,0,0,0,0.410427843053816,0.911893077968131,8.33333333333333
89614.3885115606,43164.8202711267,0,0,0,0.381713552499056,0.924280673734202,8.33333333333333
89614.6546520392,43165.0588010354,0,0,0,0.352280134158609,0.935894602547313,8.33333333333333
89614.9366294848,43165.2809173453,0,0,0,0.322297237851427,0.946638521545231,8.33333333333333
89615.2326711568,43165.4863130839,0,0,0,0.291943211952049,0.956435654393499,8.33333333333333
89615.5410043144,43165.6746812783,0,0,0,0.26140363044349,0.965229579939904,8.33333333333333
89615.8598562168,43165.8457149558,0,0,0,0.230869688111003,0.972984679792816,8.33333333333333
89616.1874648481,43165.9990981113,0,0,0,0.200532251037547,0.979687101218452,8.33333333333333
89616.5223812139,43166.1342511084,0,0,0,0.170458887434585,0.985364789148955,8.33333333333333
89616.86351135,43166.2502952998,0,0,0,0.140572389854582,0.990070403158569,8.33333333333333
89617.2097804604,43166.3463358944,0,0,0,0.110783585398465,0.993844553844443,8.33333333333333
89617.560113749,43166.4214781012,0,0,0,0.0810000874644751,0.996714094327329,8.33333333333333
89617.9134364199,43166.474827129,0,0,0,0.0511274026204397,0.998692139100578,8.33333333333333
89618.268673677,43166.5054881866,0,0,0,0.0210700064214098,0.999778002773317,8.33333333333333
89618.6247507245,43166.5125664831,0,0,0,-0.0092675841003667,0.999957055020336,8.33333333333333
89618.9805927273,43166.4951674246,0,0,0,-0.0399796680508233,0.999200493465924,8.33333333333333
89619.3350413648,43166.4528207376,0,0,0,-0.0710613092753,0.997471949642736,8.33333333333333
89619.6866782622,43166.3863778803,0,0,0,-0.102203963206774,0.994763464299342,8.33333333333333
89620.0340345539,43166.2969469325,0,0,0,-0.133042596243645,0.99111032059239,8.33333333333333
89620.3756413742,43166.1856359738,0,0,0,-0.163217706645045,0.98659007710271,8.33333333333333
89620.7100298576,43166.0535530839,0,0,0,-0.192378301876922,0.9813208389548,8.33333333333333
89621.0357311386,43165.9018063427,0,0,0,-0.220184366697306,0.975458274177889,8.33333333333333
89621.3512763513,43165.7315038296,0,0,0,-0.246308601876029,0.969191453037982,8.33333333333333
89621.6551966304,43165.5437536246,0,0,0,-0.270437248378882,0.962737604277125,8.33333333333333
89621.9462886837,43165.3397332288,0,0,0,-0.292315217558469,0.956322023998059,8.33333333333333
89622.2252247981,43165.1211104243,0,0,0,-0.312016474814254,0.950076691348907,8.33333333333333
89622.4934849597,43164.8897641279,0,0,0,-0.329751911787648,0.944067622934073,8.33333333333333
89622.7525523098,43164.6475740807,0,0,0,-0.345729152326956,0.938334350448327,8.33333333333333
89623.0039099896,43164.3964200242,0,0,0,-0.360151539836938,0.932893814082333,8.33333333333333
89623.2490411402,43164.1381816998,0,0,0,-0.373217984168371,0.927743680276669,8.33333333333333
89623.4894289028,43163.8747388488,0,0,0,-0.385123025275832,0.922865242276678,8.33333333333333
89623.7265564186,43163.6079712125,0,0,0,-0.396057030497285,0.918225913701891,8.33333333333333
89623.9618924019,43163.3397430998,0,0,0,-0.406205826353743,0.913781607735827,8.33333333333333
89624.1960260455,43163.0709779797,0,0,0,-0.415713336098841,0.909495696630595,8.33333333333333
89624.4281752231,43162.8011323984,0,0,0,-0.42466139165367,0.905352253235595,8.33333333333333
89624.6574388986,43162.5295357018,0,0,0,-0.433125230184209,0.901333753377669,8.33333333333333
89624.8829160358,43162.2555172356,0,0,0,-0.441178780915328,0.897419234956586,8.33333333333333
89625.1037055985,43161.9784063458,0,0,0,-0.448894724646381,0.893584649702897,8.33333333333333
89625.3189065506,43161.6975323783,0,0,0,-0.456344545464019,0.889803155661542,8.33333333333333
89625.5276178558,43161.4122246789,0,0,0,-0.463598570072119,0.886045352014832,8.33333333333333
89625.728938478,43161.1218125936,0,0,0,-0.470725990733928,0.882279457795296,8.33333333333333
89625.9222172154,43160.825816094,0,0,0,-0.47777492696925,0.878482281642338,8.33333333333333
89626.1079573476,43160.5246360315,0,0,0,-0.484700950484042,0.874679934947559,8.33333333333333
89626.2869953993,43160.2189275264,0,0,0,-0.49143405780584,0.870914787352062,8.33333333333333
89626.4601679275,43159.9093457235,0,0,0,-0.497905479890297,0.867231303110775,8.33333333333333
89626.6283114891,43159.5965457677,0,0,0,-0.504047630479998,0.863675857140571,8.33333333333333
89626.7922626409,43159.2811828036,0,0,0,-0.509794010886449,0.860296499158463,8.33333333333333
89626.9528579399,43158.9639119763,0,0,0,-0.515079071645117,0.85714266604411,8.33333333333333
89627.1109339429,43158.6453884304,0,0,0,-0.519838029502312,0.854264843642271,8.33333333333333
89627.267304425,43158.3262484544,0,0,0,-0.524011656158121,0.851711091985084,8.33333333333333
89627.4223622813,43158.0067799777,0,0,0,-0.527633385885376,0.84947219501237,8.33333333333333
89627.5761299045,43157.6869642672,0,0,0,-0.530816960837391,0.847486491979285,8.33333333333333
89627.7286170324,43157.3667721158,0,0,0,-0.533677427757832,0.845688124016049,8.33333333333333
89627.8798334026,43157.0461743162,0,0,0,-0.536328624464461,0.84400924555366,8.33333333333333
89628.0297887529,43156.7251416609,0,0,0,-0.538883378563545,0.842380379821336,8.33333333333333
89628.178492821,43156.4036449427,0,0,0,-0.541453618173669,0.840730622355724,8.33333333333333
89628.3259553446,43156.0816549543,0,0,0,-0.544150390856982,0.838987694862204,8.33333333333333
89628.472185844,43155.7591423957,0,0,0,-0.547083663086833,0.837077932801656,8.33333333333333
89628.6170590553,43155.4360205068,0,0,0,-0.550285363309173,0.834976657714269,8.33333333333333
89628.7600853562,43155.1120471967,0,0,0,-0.553579546664645,0.832796304935706,8.33333333333333
89628.9007141638,43154.7869543866,0,0,0,-0.556757393418474,0.830675150027895,8.33333333333333
89629.0383948947,43154.4604739971,0,0,0,-0.559612184632874,0.828754609525897,8.33333333333333
89629.1725769658,43154.1323379493,0,0,0,-0.561938972735868,0.827178693463847,8.33333333333333
89629.3027097939,43153.802278164,0,0,0,-0.563533887597139,0.826092947270255,8.33333333333333
89629.4282427958,43153.4700265621,0,0,0,-0.564193072291333,0.825642887196678,8.33333333333333
89629.5486253884,43153.1353150645,0,0,0,-0.563711251867174,0.825971927197495,8.33333333333333
89629.6635088613,43152.7979762394,0,0,0,-0.561906600725715,0.827200684272488,8.33333333333333
89629.7745639155,43152.458849467,0,0,0,-0.558859561036463,0.829262317387045,8.33333333333333
89629.8846238154,43152.1193537439,0,0,0,-0.554801918319623,0.831982470625954,8.33333333333333
89629.9965357733,43151.7809150206,0,0,0,-0.54996770788233,0.83518591959315,8.33333333333333
89630.1131470011,43151.4449592473,0,0,0,-0.54459310955969,0.838700390497171,8.33333333333333
89630.237304711,43151.1129123744,0,0,0,-0.538917650698281,0.842358454439584,8.33333333333333
89630.3718561151,43150.7862003522,0,0,0,-0.533184890405255,0.845998742696191,8.33333333333333
89630.5196484255,43150.466249131,0,0,0,-0.52764260912673,0.849466466103246,8.33333333333333
89630.6834993277,43150.1544696019,0,0,0,-0.522541772532773,0.852613685063938,8.33333333333333
89630.8637809032,43149.8510253217,0,0,0,-0.518073254964134,0.855336251126343,8.33333333333333
89631.056625825,43149.5539176183,0,0,0,-0.514319367092265,0.857598734043965,8.33333333333333
89631.2577440785,43149.2609322355,0,0,0,-0.511351080385428,0.859371905864193,8.33333333333333
89631.4628456491,43148.969854917,0,0,0,-0.509238580396532,0.860625393673534,8.33333333333333
89631.6676405223,43148.6784714069,0,0,0,-0.508050924723698,0.861327033064326,8.33333333333333
89631.8678386835,43148.3845674489,0,0,0,-0.50785567011417,0.861442173528141,8.33333333333333
89632.0591501181,43148.085928787,0,0,0,-0.508718462054468,0.860932939528356,8.33333333333333
89632.2372848115,43147.780341165,0,0,0,-0.510702578709587,0.859757451901045,8.33333333333333
89632.399006155,43147.4661374935,0,0,0,-0.513806463790867,0.857906124099091,8.33333333333333
89632.5465811619,43147.1445094094,0,0,0,-0.517703075810984,0.855560357482654,8.33333333333333
89632.6840682952,43146.8175790757,0,0,0,-0.521962263692508,0.852968578132273,8.33333333333333
89632.8155269868,43146.4874691587,0,0,0,-0.526158252640574,0.850386672742593,8.33333333333333
89632.9450166685,43146.1563023247,0,0,0,-0.529870279471859,0.848078703265454,8.33333333333333
89633.0765967721,43145.82620124,0,0,0,-0.53268187630203,0.84631555501441,8.33333333333333
89633.2143266959,43145.4992885525,0,0,0,-0.534178803583316,0.845371519393868,8.33333333333333
89633.3612087399,43145.1771146631,0,0,0,-0.534060330772401,0.845446369141931,8.33333333333333
89633.5164118744,43144.8591548455,0,0,0,-0.532437073124369,0.846469587854611,8.33333333333333
89633.6782364313,43144.5444141465,0,0,0,-0.529509474972088,0.848304023281031,8.33333333333333
89633.8449827422,43144.231897613,0,0,0,-0.525475626889864,0.850808653896224,8.33333333333333
89634.0149511387,43143.9206102915,0,0,0,-0.520533146402095,0.853841462741611,8.33333333333333
89634.1864419526,43143.6095572288,0,0,0,-0.514880713090551,0.857261833565082,8.33333333333333
89634.3577555155,43143.2977434718,0,0,0,-0.508719243791689,0.860932477605539,8.33333333333333
89634.5272323294,43142.9842016511,0,0,0,-0.502249391542838,0.864722816106322,8.33333333333333
89634.6947054745,43142.6689893157,0,0,0,-0.49555149794182,0.868578558846359,8.33333333333333
89634.8619079204,43142.3534686241,0,0,0,-0.488549097352218,0.872536405817163,8.33333333333333
89635.0306957588,43142.0390862797,0,0,0,-0.48115404406141,0.876636062390403,8.33333333333333
89635.2029250815,43141.7272889859,0,0,0,-0.473276530124731,0.880913915222761,8.33333333333333
89635.3804519803,43141.4195234463,0,0,0,-0.464824956047705,0.885402597824995,8.33333333333333
89635.5651325469,43141.1172363642,0,0,0,-0.455705781960841,0.890130462509546,8.33333333333333
89635.758822873,43140.8218744433,0,0,0,-0.445823367775838,0.895120955371401,8.33333333333333
89635.9633790505,43140.5348843868,0,0,0,-0.435079812429084,0.900391890687979,8.33333333333333
89636.1806485034,43140.2577073812,0,0,0,-0.423375419852478,0.905954333211524,8.33333333333333
89636.4115007255,43139.9911621485,0,0,0,-0.410677880458331,0.911780499079824,8.33333333333333
89636.6549428956,43139.7348820248,0,0,0,-0.397088159044783,0.9177804715434,8.33333333333333
89636.9097732955,43139.4883673806,0,0,0,-0.382725388685552,0.923862152518163,8.33333333333333
89637.1747902068,43139.2511185866,0,0,0,-0.36771245259429,0.929939542232231,8.33333333333333
89637.4487919111,43139.0226360133,0,0,0,-0.352176146102063,0.935933738101527,8.33333333333333
89637.7305766901,43138.8024200313,0,0,0,-0.336247185384541,0.941773768121078,8.33333333333333
89638.0189428255,43138.589971011,0,0,0,-0.320060079089806,0.947397248134607,8.33333333333333
89638.312688599,43138.3847893231,0,0,0,-0.303752881985176,0.952750852366819,8.33333333333333
89638.6106994312,43138.1864844763,0,0,0,-0.287437723282688,0.957799329313852,8.33333333333333
89638.9128896219,43137.9959546089,0,0,0,-0.270883301657809,0.962612194439154,8.33333333333333
89639.2198448868,43137.8149387812,0,0,0,-0.253627054437994,0.967302081697908,8.33333333333333
89639.5321624794,43137.645190504,0,0,0,-0.235194171045063,0.971948404961099,8.33333333333333
89639.8504396533,43137.488463288,0,0,0,-0.215102079596847,0.976591570388108,8.33333333333333
89640.1752736622,43137.3465106439,0,0,0,-0.192861141761582,0.981226059579758,8.33333333333333
89640.5072617594,43137.2210860827,0,0,0,-0.167975807669642,0.985791117852931,8.33333333333333
89640.8469680139,43137.1139399995,0,0,0,-0.139961477106378,0.990156949642935,8.33333333333333
89641.1938266412,43137.0267167151,0,0,0,-0.108836998479272,0.994059609762927,8.33333333333333
89641.545890623,43136.9609308752,0,0,0,-0.075251200807666,0.997164608666495,8.33333333333333
89641.9011288433,43136.9180892303,0,0,0,-0.0399126422620843,0.999203173027217,8.33333333333333
89642.2575101861,43136.8996985307,0,0,0,-0.00354814152938727,0.999993705326032,8.33333333333333
89642.6130035357,43136.9072655267,0,0,0,0.0331042436800552,0.999451904320749,8.33333333333333
89642.9655940214,43136.942259025,0,0,0,0.0693104329675625,0.997595140265754,8.33333333333333
89643.3138997612,43137.00466939,0,0,0,0.104597179616469,0.994514670588765,8.33333333333333
89643.657361984,43137.0925644816,0,0,0,0.138831144843001,0.990316067334859,8.33333333333333
89643.9954770134,43137.203883479,0,0,0,0.171908991171775,0.985112835544387,8.33333333333333
89644.3277411726,43137.3365655611,0,0,0,0.203735452165655,0.979025977965271,8.33333333333333
89644.6536507851,43137.4885499068,0,0,0,0.234223485250775,0.972182780631801,8.33333333333333
89644.9726986011,43137.6577792661,0,0,0,0.263295352642505,0.964715272646214,8.33333333333333
89645.283704473,43137.8428688665,0,0,0,0.29108598074626,0.956696896521039,8.33333333333333
89645.5840264988,43138.0438947772,0,0,0,0.318171351825712,0.948033222454466,8.33333333333333
89645.8708309823,43138.2611247422,0,0,0,0.345166753217543,0.938541374939464,8.33333333333333
89646.1412842271,43138.4948265053,0,0,0,0.372662517580444,0.927966943371694,8.33333333333333
89646.3925525369,43138.7452678104,0,0,0,0.401217545311175,0.915982795326678,8.33333333333333
89646.6218022153,43139.0127164014,0,0,0,0.431350492146566,0.902184433985044,8.33333333333333
89646.8262817503,43139.2974047559,0,0,0,0.463501888475706,0.886095931250931,8.33333333333333
89647.005690685,43139.5985135764,0,0,0,0.497291324067739,0.867583620757651,8.33333333333333
89647.1625387623,43139.9140176768,0,0,0,0.531482605763289,0.847069206010385,8.33333333333333
89647.2994901594,43140.2418256016,0,0,0,0.564877651672321,0.825174671594544,8.33333333333333
89647.4192090537,43140.5798458952,0,0,0,0.596387389235151,0.802696755917999,8.33333333333333
89647.5243596223,43140.9259871021,0,0,0,0.625043766257673,0.780589706736147,8.33333333333333
89647.6176058746,43141.2781578065,0,0,0,0.649998750519278,0.759935276404101,8.33333333333333
89647.7007798634,43141.6344629392,0,0,0,0.670796441053429,0.74164151358325,8.33333333333333
89647.7729510126,43141.9936594289,0,0,0,0.687966643957934,0.725742307435123,8.33333333333333
89647.8326160548,43142.3546393629,0,0,0,0.702178909581643,0.712000547007329,8.33333333333333
89647.8782717226,43142.7162948284,0,0,0,0.714043644051916,0.700101188678508,8.33333333333333
89647.9084147486,43143.0775179127,0,0,0,0.724122791800651,0.689671068259957,8.33333333333333
89647.9215418654,43143.437200703,0,0,0,0.732939447712277,0.680293882073933,8.33333333333333
89647.9161498057,43143.7942352867,0,0,0,0.740985567494798,0.671520951843211,8.33333333333333
89647.890735302,43144.1475137509,0,0,0,0.748727203502387,0.662878250311092,8.33333333333333
89647.843795087,43144.495928183,0,0,0,0.756606867739637,0.653870054130953,8.33333333333333
89647.7738258932,43144.8383706703,0,0,0,0.765042726525683,0.64397952342458,8.33333333333333
89647.679327708,43145.1737347106,0,0,0,0.774423875575739,0.632667101197978,8.33333333333333
89647.5602005403,43145.5015206052,0,0,0,0.784893989537699,0.619630071242184,8.33333333333333
89647.4199213556,43145.8227789949,0,0,0,0.796047957218469,0.605233549803959,8.33333333333333
89647.2625301864,43146.1388045672,0,0,0,0.807422892050658,0.589973112431873,8.33333333333333
89647.0920670653,43146.45089201,0,0,0,0.818592736547521,0.574374382847669,8.33333333333333
89646.9125720246,43146.7603360107,0,0,0,0.829172241520992,0.558993196641117,8.33333333333333
89646.7280850968,43147.0684312571,0,0,0,0.838817326066741,0.54441298064084,8.33333333333333
89646.5426463144,43147.3764724368,0,0,0,0.847221488404612,0.531239823041792,8.33333333333333
89646.36029571,43147.6857542374,0,0,0,0.854108006429111,0.52009567711498,8.33333333333333
89646.1846139008,43147.997410588,0,0,0,0.859266932279898,0.511527456829341,8.33333333333333
89646.0156060893,43148.3113243075,0,0,0,0.862865576469785,0.505433474300492,8.33333333333333
89645.8516016969,43148.6267918249,0,0,0,0.865220578382745,0.501391414708138,8.33333333333333
89645.6909205364,43148.9431062072,0,0,0,0.866624091978758,0.498961604937688,8.33333333333333
89645.5318824212,43149.2595605216,0,0,0,0.867352210694125,0.497694828789706,8.33333333333333
89645.3728071642,43149.5754478351,0,0,0,0.867672213816901,0.497136731061061,8.33333333333333
89645.2120145786,43149.8900612146,0,0,0,0.867847480542838,0.49683070609157,8.33333333333333
89645.0478244774,43150.2026937272,0,0,0,0.868140018612166,0.496319360980476,8.33333333333333
89644.8785566739,43150.5126384399,0,0,0,0.868810586948674,0.495144588989824,8.33333333333333
89644.7028083931,43150.8192965872,0,0,0,0.870076162702527,0.492917306550345,8.33333333333333
89644.5205870762,43151.1226192699,0,0,0,0.871943563529825,0.489606394993886,8.33333333333333
89644.3323471678,43151.4227318825,0,0,0,0.874351384294944,0.485293371870577,8.33333333333333
89644.1385432919,43151.7197598896,0,0,0,0.877236273579007,0.480058871720144,8.33333333333333
89643.9396300725,43152.0138287557,0,0,0,0.88053389196532,0.473983190736134,8.33333333333333
89643.7360621336,43152.3050639454,0,0,0,0.884179763856767,0.467146813310539,8.33333333333333
89643.5282940993,43152.5935909233,0,0,0,0.888110051834653,0.459630869100684,8.33333333333333
89643.3167805936,43152.879535154,0,0,0,0.892262254886233,0.451517517384801,8.33333333333333
89643.101973044,43153.1630197148,0,0,0,0.896575512089625,0.442890902052895,8.33333333333333
89642.8839726685,43153.4439061408,0,0,0,0.900957316797422,0.433907724417518,8.33333333333333
89642.6622193527,43153.7215620731,0,0,0,0.90525790008708,0.424862488730095,8.33333333333333
89642.4360795627,43153.9953003218,0,0,0,0.909332403622516,0.416070402362506,8.33333333333333
89642.2049197646,43154.2644336971,0,0,0,0.913047999242499,0.407852119130536,8.33333333333333
89641.9681064243,43154.5282750091,0,0,0,0.916282437439377,0.400532763753672,8.33333333333333
